Configuracion General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Máximo Alumnos,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cantidad de Cursos,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nombre Alumno,ANA LUCIA,CASTILLO MORALES,2137304,samayoa@correo.url.edu.gt,Matematica,Tareas,74,67,67,85,75,Proyectos,58,58,66,Examenes,57,72,97,Programacion,Tareas,92,61,98,73,66,Proyectos,56,52,46,Examenes,76,92,97,Fisica,Tareas,56,52,85,57,96,Proyectos,77,99,49,Examenes,56,49,51,Calculo I,Tareas,86,45,46,93,92,Proyectos,59,89,57,Examenes,100,75,86
Nombre Alumno,CARMEN YOHANA,PONCE RAMÍREZ,2279914,gonzalez@correo.url.edu.gt,Matematica,Tareas,100,88,92,84,69,Proyectos,55,94,79,Examenes,93,88,89,Programacion,Tareas,92,85,93,70,64,Proyectos,80,50,60,Examenes,98,61,64,Fisica,Tareas,69,48,52,64,84,Proyectos,49,49,99,Examenes,82,84,76,Calculo I,Tareas,83,73,87,89,60,Proyectos,74,74,78,Examenes,92,79,53
Nombre Alumno,AMANDA CRISTINA,VASQUEZ RUIZ,1310411,dávila@gmail.com,Matematica,Tareas,53,90,47,65,75,Proyectos,54,87,84,Examenes,65,79,46,Programacion,Tareas,98,93,70,92,79,Proyectos,79,69,77,Examenes,49,50,94,Fisica,Tareas,55,88,85,71,55,Proyectos,93,93,52,Examenes,80,68,66,Calculo I,Tareas,66,47,48,54,94,Proyectos,68,61,46,Examenes,52,96,78
Nombre Alumno,IVÁN EDUARDO,RODAS MULLER,2761003,cajbon@correo.url.edu.gt,Matematica,Tareas,52,96,84,92,94,Proyectos,79,95,64,Examenes,84,55,64,Programacion,Tareas,85,70,45,98,46,Proyectos,92,92,53,Examenes,87,50,78,Fisica,Tareas,75,61,55,61,51,Proyectos,71,67,73,Examenes,84,99,50,Calculo I,Tareas,77,87,97,49,65,Proyectos,75,98,93,Examenes,63,60,85
Nombre Alumno,ENRIQUE,QUINTANILLA,92001205,veliz@correo.url.edu.gt,Matematica,Tareas,77,53,65,78,61,Proyectos,58,86,65,Examenes,81,96,84,Programacion,Tareas,90,87,55,98,83,Proyectos,82,81,97,Examenes,46,59,94,Fisica,Tareas,94,80,58,82,58,Proyectos,71,83,64,Examenes,84,67,70,Calculo I,Tareas,98,98,87,95,76,Proyectos,85,50,88,Examenes,59,79,92
Nombre Alumno,FACUNDO FÉLIX,LOPEZ,1279615,lópez@correo.url.edu.gt,Matematica,Tareas,85,84,94,53,59,Proyectos,50,68,83,Examenes,73,95,93,Programacion,Tareas,77,81,75,87,95,Proyectos,49,49,100,Examenes,94,49,59,Fisica,Tareas,81,86,47,49,67,Proyectos,46,79,55,Examenes,81,55,47,Calculo I,Tareas,91,62,90,53,67,Proyectos,100,48,83,Examenes,71,72,85
Nombre Alumno,ANA GABRIELA,JEREZ GOMEZ,2029104,sologaistoa@yahoo.com,Matematica,Tareas,71,77,90,100,46,Proyectos,82,55,99,Examenes,72,88,100,Programacion,Tareas,60,81,72,79,80,Proyectos,53,78,93,Examenes,71,53,61,Fisica,Tareas,66,63,58,67,81,Proyectos,57,87,56,Examenes,81,68,88,Calculo I,Tareas,94,83,48,85,55,Proyectos,77,89,70,Examenes,46,74,50
Nombre Alumno,DIANA MARÍA,GODINEZ FUENTES,2286908,tejada@correo.url.edu.gt,Matematica,Tareas,88,62,57,76,81,Proyectos,68,99,79,Examenes,92,83,60,Programacion,Tareas,85,60,96,74,51,Proyectos,92,59,51,Examenes,59,51,45,Fisica,Tareas,93,61,71,88,48,Proyectos,76,75,53,Examenes,85,77,66,Calculo I,Tareas,62,52,50,96,63,Proyectos,54,94,78,Examenes,75,49,75
Nombre Alumno,MARIA MERCEDES,LOPEZ ROMANO,5373095,diaz@aol.com,Matematica,Tareas,48,85,97,79,84,Proyectos,47,92,78,Examenes,54,70,50,Programacion,Tareas,79,96,57,49,75,Proyectos,98,84,47,Examenes,85,48,79,Fisica,Tareas,68,92,84,59,83,Proyectos,85,59,76,Examenes,59,92,59,Calculo I,Tareas,50,50,75,67,64,Proyectos,50,57,53,Examenes,73,58,63
Nombre Alumno,SERGIO LEONEL,ORDOÑEZ VALIENTE,1548714,lópez@aol.com,Matematica,Tareas,60,95,91,73,56,Proyectos,90,99,89,Examenes,88,63,96,Programacion,Tareas,73,50,59,53,94,Proyectos,95,61,48,Examenes,100,79,70,Fisica,Tareas,45,76,64,78,93,Proyectos,65,99,73,Examenes,55,86,69,Calculo I,Tareas,76,77,81,76,73,Proyectos,47,52,63,Examenes,94,70,91
Nombre Alumno,LUISA MARIA,RODRIGUEZ MINERA,4629692,camposeco@yahoo.com,Matematica,Tareas,50,86,98,68,71,Proyectos,100,72,88,Examenes,93,58,97,Programacion,Tareas,75,45,92,58,60,Proyectos,55,63,67,Examenes,87,98,77,Fisica,Tareas,65,49,78,73,99,Proyectos,57,94,60,Examenes,85,76,70,Calculo I,Tareas,47,60,84,74,68,Proyectos,67,48,54,Examenes,74,80,84
Nombre Alumno,ANA CLARIVEL,MARROQUIN GARCIA,1216002,zeissig@correo.url.edu.gt,Matematica,Tareas,59,62,49,80,79,Proyectos,60,72,59,Examenes,65,55,53,Programacion,Tareas,68,77,68,53,61,Proyectos,67,77,66,Examenes,85,75,50,Fisica,Tareas,93,73,99,51,91,Proyectos,88,55,59,Examenes,69,66,91,Calculo I,Tareas,87,84,97,100,94,Proyectos,67,98,88,Examenes,64,53,80
Nombre Alumno,LUCIA,CHIQUIN YOJ,1257500,escobedo@correo.url.edu.gt,Matematica,Tareas,99,76,59,57,59,Proyectos,81,94,50,Examenes,93,98,70,Programacion,Tareas,80,76,67,59,47,Proyectos,71,52,93,Examenes,97,98,73,Fisica,Tareas,59,46,100,98,54,Proyectos,47,95,65,Examenes,70,58,85,Calculo I,Tareas,85,70,67,82,99,Proyectos,52,79,87,Examenes,52,55,55
Nombre Alumno,LUIS E.,DETLEFSEN MIDENCE,2074408,aviles@correo.url.edu.gt,Matematica,Tareas,84,93,51,70,55,Proyectos,72,56,59,Examenes,76,68,54,Programacion,Tareas,58,57,83,87,82,Proyectos,52,94,62,Examenes,69,50,80,Fisica,Tareas,58,97,74,61,99,Proyectos,62,46,52,Examenes,55,72,97,Calculo I,Tareas,99,80,80,99,62,Proyectos,70,74,90,Examenes,46,78,50
Nombre Alumno,GIOVANNY FERNANDO ROLANDO,DIAZ TURK,2200803,robledo@correo.url.edu.gt,Matematica,Tareas,84,55,47,60,89,Proyectos,77,94,62,Examenes,67,72,56,Programacion,Tareas,69,80,78,61,49,Proyectos,56,62,77,Examenes,68,48,79,Fisica,Tareas,85,70,58,74,90,Proyectos,69,46,52,Examenes,63,50,77,Calculo I,Tareas,53,54,71,64,73,Proyectos,56,95,53,Examenes,61,48,78
Nombre Alumno,CESAR AUGUSTO,MAZARIEGOS COTÍ,5312894,deleón@aol.com,Matematica,Tareas,78,83,61,52,85,Proyectos,66,77,76,Examenes,79,54,64,Programacion,Tareas,65,50,46,55,90,Proyectos,99,63,66,Examenes,77,78,94,Fisica,Tareas,93,92,59,62,57,Proyectos,64,84,57,Examenes,94,49,92,Calculo I,Tareas,97,91,86,69,90,Proyectos,63,94,70,Examenes,47,58,73
Nombre Alumno,RIGOBERTO,RODAS VALDEZ,98015268,paz@correo.url.edu.gt,Matematica,Tareas,51,52,50,47,94,Proyectos,55,85,95,Examenes,59,70,54,Programacion,Tareas,79,55,60,88,54,Proyectos,79,80,67,Examenes,45,48,92,Fisica,Tareas,58,68,97,58,59,Proyectos,69,54,86,Examenes,75,54,90,Calculo I,Tareas,90,61,85,45,97,Proyectos,56,57,77,Examenes,75,75,48
Nombre Alumno,MARGARITA MERCEDES,MEJIA SANTAY,1859981,vargas@correo.url.edu.gt,Matematica,Tareas,85,81,48,81,65,Proyectos,93,77,95,Examenes,89,88,76,Programacion,Tareas,58,84,94,89,78,Proyectos,72,73,58,Examenes,90,80,71,Fisica,Tareas,47,64,73,71,52,Proyectos,49,84,55,Examenes,48,58,73,Calculo I,Tareas,62,92,66,97,71,Proyectos,70,48,95,Examenes,86,47,60
Nombre Alumno,LUIS ENRIQUE,HERRERA GARCIA,2130902,gonzalez@correo.url.edu.gt,Matematica,Tareas,89,85,51,99,95,Proyectos,60,50,73,Examenes,72,87,80,Programacion,Tareas,51,72,69,91,68,Proyectos,95,86,85,Examenes,83,93,99,Fisica,Tareas,96,100,90,90,76,Proyectos,97,66,51,Examenes,53,93,82,Calculo I,Tareas,76,65,48,90,71,Proyectos,54,71,60,Examenes,49,100,89
Nombre Alumno,ASTRID DANIELA,ARAGON CORDOVA,95013680,santizo@outlook.com,Matematica,Tareas,79,81,73,57,54,Proyectos,88,91,97,Examenes,52,62,52,Programacion,Tareas,92,53,68,79,79,Proyectos,58,76,69,Examenes,97,98,75,Fisica,Tareas,79,61,86,70,89,Proyectos,78,60,76,Examenes,52,60,82,Calculo I,Tareas,76,70,97,62,97,Proyectos,66,78,63,Examenes,81,59,58
Nombre Alumno,MÓNICA GABRIELA,PALACIOS FERNANDEZ,1719680,liano@outlook.com,Matematica,Tareas,91,84,47,92,67,Proyectos,89,74,77,Examenes,100,49,91,Programacion,Tareas,82,51,95,100,89,Proyectos,66,73,67,Examenes,76,48,97,Fisica,Tareas,94,61,78,78,91,Proyectos,73,60,83,Examenes,53,65,71,Calculo I,Tareas,89,90,82,77,87,Proyectos,46,94,56,Examenes,74,74,74
Nombre Alumno,RUDY JOSÉ ROBERTO,GARCÍA OROZCO,2038806,lópez@outlook.com,Matematica,Tareas,77,63,48,89,100,Proyectos,60,99,98,Examenes,81,77,51,Programacion,Tareas,69,77,83,81,51,Proyectos,94,60,55,Examenes,98,62,90,Fisica,Tareas,74,97,84,58,94,Proyectos,61,88,70,Examenes,70,84,80,Calculo I,Tareas,98,52,74,45,100,Proyectos,81,60,84,Examenes,68,47,48
Nombre Alumno,ADAN HERLINDO,AVENDAÑO TARACENA,1207103,ferrigno@correo.url.edu.gt,Matematica,Tareas,55,93,55,48,49,Proyectos,92,47,69,Examenes,48,69,92,Programacion,Tareas,89,84,47,63,74,Proyectos,48,83,85,Examenes,68,100,82,Fisica,Tareas,98,70,47,47,67,Proyectos,90,80,80,Examenes,100,100,76,Calculo I,Tareas,67,88,76,83,52,Proyectos,63,100,82,Examenes,64,92,94
Nombre Alumno,FELIPE ALBERTO,SOTO,5509295,santos@aol.com,Matematica,Tareas,62,62,83,85,83,Proyectos,49,69,70,Examenes,84,58,50,Programacion,Tareas,66,80,81,93,78,Proyectos,51,51,95,Examenes,69,64,80,Fisica,Tareas,59,98,95,95,82,Proyectos,61,83,80,Examenes,92,73,89,Calculo I,Tareas,75,75,92,56,61,Proyectos,71,81,65,Examenes,79,89,88
Nombre Alumno,CARLOS ALFREDO,DONIS OCHOA,2245883,cu@correo.url.edu.gt,Matematica,Tareas,59,58,62,48,52,Proyectos,63,76,61,Examenes,84,75,79,Programacion,Tareas,58,88,83,53,98,Proyectos,79,58,71,Examenes,93,80,93,Fisica,Tareas,61,78,57,68,70,Proyectos,50,82,53,Examenes,83,92,82,Calculo I,Tareas,45,48,77,61,65,Proyectos,54,99,92,Examenes,74,50,94
Nombre Alumno,ERICK GIOVANNI,VALENZUELA ASENCIO,1670308,porres@correo.url.edu.gt,Matematica,Tareas,96,68,56,46,81,Proyectos,56,99,79,Examenes,82,88,50,Programacion,Tareas,96,60,68,66,97,Proyectos,86,78,84,Examenes,63,86,73,Fisica,Tareas,60,97,72,80,66,Proyectos,75,70,88,Examenes,82,88,70,Calculo I,Tareas,60,83,100,62,87,Proyectos,97,99,78,Examenes,72,48,73
Nombre Alumno,LUIS PEDRO,QUIÑONEZ BARRERA,1595412,yurrita@correo.url.edu.gt,Matematica,Tareas,52,93,86,45,67,Proyectos,64,79,89,Examenes,70,59,91,Programacion,Tareas,45,82,99,47,49,Proyectos,56,46,69,Examenes,66,58,59,Fisica,Tareas,100,66,84,58,61,Proyectos,80,55,90,Examenes,92,60,75,Calculo I,Tareas,54,51,88,64,91,Proyectos,68,54,51,Examenes,71,53,93
Nombre Alumno,LESBIA NINETH,GUIROLA OLIVERO,14482,campos@correo.url.edu.gt,Matematica,Tareas,82,63,69,86,60,Proyectos,87,95,46,Examenes,98,45,88,Programacion,Tareas,91,85,48,62,54,Proyectos,78,77,91,Examenes,61,59,52,Fisica,Tareas,83,87,82,91,60,Proyectos,80,51,81,Examenes,69,53,78,Calculo I,Tareas,100,75,90,82,55,Proyectos,94,72,75,Examenes,64,93,88
Nombre Alumno,MILDRED SIOMERI,GIRÓN LÓPEZ,2456612,romero@correo.url.edu.gt,Matematica,Tareas,63,69,71,53,51,Proyectos,78,49,77,Examenes,94,55,55,Programacion,Tareas,48,53,57,69,56,Proyectos,45,78,56,Examenes,82,69,83,Fisica,Tareas,98,79,49,47,80,Proyectos,74,79,80,Examenes,86,55,73,Calculo I,Tareas,85,65,85,75,91,Proyectos,51,84,97,Examenes,81,96,68
Nombre Alumno,GRECIA JULISSA,SOHÓM AJPACAJÁ,4405691,bonilla@correo.url.edu.gt,Matematica,Tareas,72,84,52,77,94,Proyectos,52,85,71,Examenes,74,80,98,Programacion,Tareas,56,46,57,66,71,Proyectos,56,91,67,Examenes,91,91,73,Fisica,Tareas,64,69,52,67,78,Proyectos,63,56,69,Examenes,65,61,49,Calculo I,Tareas,85,52,77,67,54,Proyectos,74,45,63,Examenes,99,50,88
Nombre Alumno,AIDA BEATRIZ,LÓPEZ NORIEGA,4158691,bocel@correo.url.edu.gt,Matematica,Tareas,59,99,53,98,96,Proyectos,63,77,52,Examenes,81,74,79,Programacion,Tareas,57,64,87,91,54,Proyectos,64,99,68,Examenes,53,79,93,Fisica,Tareas,48,66,87,68,53,Proyectos,45,98,99,Examenes,69,70,78,Calculo I,Tareas,95,70,87,95,55,Proyectos,100,48,74,Examenes,45,68,89
Nombre Alumno,EDWIN DANIEL,RODRÍGUEZ MARTÍNEZ,2071401,monzón@aol.com,Matematica,Tareas,74,79,83,53,74,Proyectos,93,49,60,Examenes,59,68,89,Programacion,Tareas,96,59,45,83,66,Proyectos,63,100,49,Examenes,79,78,73,Fisica,Tareas,72,77,98,72,46,Proyectos,75,66,82,Examenes,51,94,84,Calculo I,Tareas,45,99,98,84,72,Proyectos,51,70,64,Examenes,55,71,99
Nombre Alumno,HENDRIK DE JESUS,GRAMAJO SOTO,1594811,rocha@aol.com,Matematica,Tareas,73,81,94,81,65,Proyectos,65,58,84,Examenes,60,75,84,Programacion,Tareas,88,49,89,64,83,Proyectos,46,79,72,Examenes,76,93,59,Fisica,Tareas,63,92,84,77,78,Proyectos,55,81,51,Examenes,83,54,80,Calculo I,Tareas,51,98,80,53,100,Proyectos,67,64,64,Examenes,89,72,85
Nombre Alumno,OSCAR ENRIQUE,PAAU PA,2260783,can@correo.url.edu.gt,Matematica,Tareas,95,61,64,86,86,Proyectos,81,96,94,Examenes,100,70,53,Programacion,Tareas,80,94,93,96,47,Proyectos,84,97,53,Examenes,85,57,91,Fisica,Tareas,66,77,76,74,100,Proyectos,78,77,90,Examenes,72,75,82,Calculo I,Tareas,88,61,85,68,51,Proyectos,83,49,72,Examenes,87,78,65
Nombre Alumno,JOSÉ ISRAEL,GRAMAJO TELLO,2467584,ramírez@yahoo.com,Matematica,Tareas,66,49,89,49,85,Proyectos,77,89,92,Examenes,95,77,55,Programacion,Tareas,88,55,73,60,45,Proyectos,70,67,87,Examenes,88,80,83,Fisica,Tareas,84,60,83,79,93,Proyectos,86,58,54,Examenes,99,65,75,Calculo I,Tareas,57,61,99,53,49,Proyectos,79,53,87,Examenes,100,48,93
Nombre Alumno,VIVIAN DEL PILAR,DIAZ DE PAZ,2452784,miranda@correo.url.edu.gt,Matematica,Tareas,53,49,74,98,56,Proyectos,48,80,82,Examenes,100,85,62,Programacion,Tareas,65,59,100,47,75,Proyectos,92,47,47,Examenes,58,71,85,Fisica,Tareas,63,90,88,61,83,Proyectos,80,86,79,Examenes,68,94,71,Calculo I,Tareas,67,78,48,64,59,Proyectos,99,67,49,Examenes,78,61,80
Nombre Alumno,GERARDO,PANIAGUA IZAGUIRRE,2516707,raymundo@correo.url.edu.gt,Matematica,Tareas,55,77,75,69,62,Proyectos,62,95,92,Examenes,45,47,91,Programacion,Tareas,51,81,87,99,62,Proyectos,57,73,85,Examenes,78,77,70,Fisica,Tareas,87,87,80,56,78,Proyectos,86,100,54,Examenes,76,86,71,Calculo I,Tareas,55,62,61,63,83,Proyectos,60,64,82,Examenes,59,96,63
Nombre Alumno,VICTOR MANUEL,SALAZAR MARTINEZ,1521903,garcia-rosa@correo.url.edu.gt,Matematica,Tareas,84,83,63,52,64,Proyectos,76,92,51,Examenes,68,87,93,Programacion,Tareas,99,73,49,49,87,Proyectos,78,84,54,Examenes,79,63,97,Fisica,Tareas,98,73,54,47,85,Proyectos,98,50,51,Examenes,47,50,82,Calculo I,Tareas,72,70,89,77,86,Proyectos,60,58,95,Examenes,70,67,45
Nombre Alumno,MARCO JULIO CESAR,CUMEZ SALAZAR,1024607,lainfiesta@outlook.com,Matematica,Tareas,59,49,59,77,94,Proyectos,61,57,96,Examenes,55,89,76,Programacion,Tareas,84,91,59,89,97,Proyectos,84,81,69,Examenes,90,80,58,Fisica,Tareas,69,69,71,47,61,Proyectos,95,66,87,Examenes,90,61,80,Calculo I,Tareas,95,57,45,50,99,Proyectos,69,56,58,Examenes,100,45,67
Nombre Alumno,ALVARO GUSTAVO,RODAS LOPEZ,1227301,contreras@correo.url.edu.gt,Matematica,Tareas,60,71,57,71,97,Proyectos,63,77,78,Examenes,70,90,66,Programacion,Tareas,91,74,71,53,53,Proyectos,64,78,51,Examenes,96,89,74,Fisica,Tareas,78,45,93,67,68,Proyectos,54,50,93,Examenes,61,51,76,Calculo I,Tareas,58,66,50,81,63,Proyectos,85,50,57,Examenes,79,67,60
Nombre Alumno,GUSTAVO ADOLFO,QUINTEROS RALDA,3037287,garcia@correo.url.edu.gt,Matematica,Tareas,54,78,94,94,91,Proyectos,76,48,78,Examenes,53,93,45,Programacion,Tareas,81,59,81,60,47,Proyectos,51,72,59,Examenes,71,86,94,Fisica,Tareas,60,89,48,80,52,Proyectos,65,87,61,Examenes,55,65,56,Calculo I,Tareas,54,65,66,80,74,Proyectos,87,47,95,Examenes,52,53,45
Nombre Alumno,FREDY MAURICIO,PEZZAROSSI CONTRERAS,2512188,leonardo@yahoo.com,Matematica,Tareas,59,85,69,100,53,Proyectos,96,74,79,Examenes,73,70,55,Programacion,Tareas,74,65,45,92,79,Proyectos,94,69,84,Examenes,55,45,74,Fisica,Tareas,83,66,52,78,55,Proyectos,73,91,70,Examenes,98,55,99,Calculo I,Tareas,86,96,67,73,64,Proyectos,56,68,54,Examenes,47,79,47
Nombre Alumno,OSVIN ARIEL,AGUILAR FERNANDEZ,96011151,saade@correo.url.edu.gt,Matematica,Tareas,48,46,62,64,86,Proyectos,48,75,45,Examenes,50,97,54,Programacion,Tareas,77,76,63,77,54,Proyectos,50,97,60,Examenes,87,81,65,Fisica,Tareas,81,99,59,50,55,Proyectos,99,79,95,Examenes,70,49,78,Calculo I,Tareas,70,71,71,64,92,Proyectos,82,82,86,Examenes,64,95,62
Nombre Alumno,ARACELY ISABEL,HERNÁNDEZ LÓPEZ,1567404,juárez@outlook.com,Matematica,Tareas,54,73,79,70,75,Proyectos,50,83,59,Examenes,98,50,75,Programacion,Tareas,100,51,84,77,45,Proyectos,58,83,95,Examenes,84,60,54,Fisica,Tareas,81,85,62,94,82,Proyectos,56,52,92,Examenes,48,63,69,Calculo I,Tareas,92,76,50,88,68,Proyectos,67,55,97,Examenes,73,58,72
Nombre Alumno,ANA CAROLINA,RAMIREZ LOPEZ,2066710,morales@correo.url.edu.gt,Matematica,Tareas,63,92,61,68,68,Proyectos,82,68,90,Examenes,95,75,90,Programacion,Tareas,96,54,65,87,88,Proyectos,93,56,74,Examenes,55,45,73,Fisica,Tareas,82,46,66,70,59,Proyectos,82,88,65,Examenes,48,94,45,Calculo I,Tareas,78,50,64,95,47,Proyectos,67,88,45,Examenes,54,62,49
Nombre Alumno,MARIO ROBERTO,ESCOBAR GARCIA,2207810,tunarosa@correo.url.edu.gt,Matematica,Tareas,58,51,85,61,69,Proyectos,73,85,50,Examenes,75,97,64,Programacion,Tareas,55,100,98,57,96,Proyectos,79,63,91,Examenes,46,58,55,Fisica,Tareas,69,71,71,73,86,Proyectos,99,81,45,Examenes,91,84,94,Calculo I,Tareas,87,48,49,60,66,Proyectos,80,54,69,Examenes,51,72,61
Nombre Alumno,HECTOR EDUARDO,SOC RODAS,1187501,vásquez@yahoo.com,Matematica,Tareas,85,70,75,60,69,Proyectos,66,92,94,Examenes,70,50,52,Programacion,Tareas,84,75,86,57,65,Proyectos,73,97,58,Examenes,66,53,86,Fisica,Tareas,55,79,47,95,84,Proyectos,52,62,48,Examenes,50,61,64,Calculo I,Tareas,62,86,90,79,67,Proyectos,90,57,72,Examenes,84,72,77
Nombre Alumno,MARCO ANTONIO,HERRERA PÉREZ,1146797,hernandez@correo.url.edu.gt,Matematica,Tareas,52,87,55,73,66,Proyectos,48,88,95,Examenes,80,70,71,Programacion,Tareas,70,94,45,60,58,Proyectos,54,83,96,Examenes,98,57,87,Fisica,Tareas,94,65,68,61,48,Proyectos,80,52,70,Examenes,96,86,88,Calculo I,Tareas,65,51,62,45,91,Proyectos,69,73,45,Examenes,87,84,82
